feature_id,version,release_date,feature_name,category,group_id,subgroup_id,engineer_id,models,hardware,description,dev_start_date,feature_complete_date,release_complete_date,lifecycle_status,hw_requirement
F1550,2025.38.8.7,"November 12, 2025",New Scroll Wheel Functions,New Feature,3,302,E09,,,,2025-09-27,2025-10-29,2025-11-12,released,
F1551,2025.38.8.7,"November 12, 2025",Grok (Beta),New Feature,6,601,E06,,HW4,,2025-09-28,2025-11-03,2025-11-12,released,HW4
F1552,2025.38.8.7,"November 12, 2025",Onboarding Guide,New Feature,3,302,E09,,,,2025-09-17,2025-10-31,2025-11-12,released,
F1553,2025.38.8.7,"November 12, 2025",Minor Updates,New Feature,3,302,E09,,,,2025-09-20,2025-10-31,2025-11-12,released,
F1554,2025.38.8.7,"November 12, 2025",Santa Mode,Undocumented Change,5,502,E10,,,,2025-09-24,2025-11-05,2025-11-12,released,
F1555,2025.38.8.7,"November 12, 2025",New FSD Guide,Undocumented Change,1,104,E01,,HW4,,2025-09-30,2025-10-31,2025-11-12,released,HW4
F1556,2025.38.8.7,"November 12, 2025",More Charging Information,Undocumented Change,4,402,E05,,,,2025-09-18,2025-11-03,2025-11-12,released,
F1557,2025.38.8.7,"November 12, 2025",Keep Accessory Power On App Control,Undocumented Change,3,302,E09,,,,2025-09-22,2025-11-03,2025-11-12,released,
F1558,2025.38.8.7,"November 12, 2025",Buy Parts,Undocumented Change,3,302,E09,,,,2025-09-25,2025-11-04,2025-11-12,released,
F1559,2025.38.8.7,"November 12, 2025",Charger Visualization,Undocumented Change,3,302,E04,,,,2025-09-19,2025-11-01,2025-11-12,released,
F1560,2025.38.8.7,"November 12, 2025",Service Mode Improvements,Undocumented Change,3,302,E09,,,,2025-09-25,2025-10-30,2025-11-12,released,
F1561,2025.38.9.5,"November 21, 2025",FSD (Supervised) v14.2,New Feature,1,104,E02,,HW4,,2025-10-02,2025-11-12,2025-11-21,released,HW4
F1562,2025.38.9.5,"November 21, 2025",Arrival Options,New Feature,4,402,E05,,HW4,,2025-10-09,2025-11-09,2025-11-21,released,HW4
F1563,2025.38.9.5,"November 21, 2025",Speed Profiles,New Feature,1,101,E01,,,,2025-09-28,2025-11-08,2025-11-21,released,
F1564,2025.38.9.5,"November 21, 2025",UI Improvements,New Feature,3,302,E09,,,,2025-10-02,2025-11-11,2025-11-21,released,
F1565,2025.38.9.5,"November 21, 2025",Brake Confirm,New Feature,2,203,E03,,,,2025-09-29,2025-11-07,2025-11-21,released,
F1566,2025.38.9.5,"November 21, 2025",Full Self-Driving (Supervised),New Feature,1,104,E02,,HW4,,2025-10-05,2025-11-13,2025-11-21,released,HW4
F1567,2025.38.9.5,"November 21, 2025",Tron Mode,New Feature,5,502,E10,,,,2025-10-06,2025-11-08,2025-11-21,released,
F1568,2025.38.9.5,"November 21, 2025",3D Buildings,New Feature,3,302,E04,,,,2025-09-30,2025-11-08,2025-11-21,released,
F1569,2025.38.9.5,"November 21, 2025",Satellite View,New Feature,4,403,E05,,,,2025-09-30,2025-11-14,2025-11-21,released,
F1570,2025.38.9.5,"November 21, 2025",Dashcam Viewer Updates,New Feature,7,703,E08,,,,2025-09-27,2025-11-12,2025-11-21,released,
F1571,2025.38.9.5,"November 21, 2025",Side Cameras Recording,New Feature,7,703,E08,,,,2025-09-28,2025-11-12,2025-11-21,released,
F1572,2025.38.9.5,"November 21, 2025",New Scroll Wheel Functions,New Feature,3,302,E09,,,,2025-10-02,2025-11-10,2025-11-21,released,
F1573,2025.38.9.5,"November 21, 2025",Grok (Beta),New Feature,6,601,E06,,HW4,,2025-10-07,2025-11-11,2025-11-21,released,HW4
F1574,2025.38.9.5,"November 21, 2025",Onboarding Guide,New Feature,3,302,E09,,,,2025-10-01,2025-11-10,2025-11-21,released,
F1575,2025.38.9.5,"November 21, 2025",Minor Updates,New Feature,3,302,E09,,,,2025-10-09,2025-11-14,2025-11-21,released,
F1576,2025.38.9.5,"November 21, 2025",Santa Mode,Undocumented Change,5,502,E10,,,,2025-09-27,2025-11-12,2025-11-21,released,
F1577,2025.38.9.5,"November 21, 2025",New FSD Guide,Undocumented Change,1,104,E01,,HW4,,2025-10-05,2025-11-14,2025-11-21,released,HW4
F1578,2025.38.9.5,"November 21, 2025",More Charging Information,Undocumented Change,4,402,E05,,,,2025-10-09,2025-11-10,2025-11-21,released,
F1579,2025.38.9.5,"November 21, 2025",Keep Accessory Power On App Control,Undocumented Change,3,302,E09,,,,2025-10-04,2025-11-08,2025-11-21,released,
F1580,2025.38.9.5,"November 21, 2025",Buy Parts,Undocumented Change,3,302,E09,,,,2025-09-29,2025-11-08,2025-11-21,released,
F1581,2025.38.9.5,"November 21, 2025",Charger Visualization,Undocumented Change,3,302,E04,,,,2025-10-04,2025-11-11,2025-11-21,released,
F1582,2025.38.9.5,"November 21, 2025",Service Mode Improvements,Undocumented Change,3,302,E09,,,,2025-10-08,2025-11-11,2025-11-21,released,
F1583,2025.38.9.6,"November 27, 2025",FSD (Supervised) v14.2.1,New Feature,1,104,E02,,HW4,,2025-10-03,2025-11-15,2025-11-27,released,HW4
F1584,2025.38.9.6,"November 27, 2025",Arrival Options,New Feature,4,402,E05,,HW4,,2025-10-12,2025-11-18,2025-11-27,released,HW4
F1585,2025.38.9.6,"November 27, 2025",Speed Profiles,New Feature,1,101,E01,,,,2025-10-15,2025-11-20,2025-11-27,released,
F1586,2025.38.9.6,"November 27, 2025",UI Improvements,New Feature,3,302,E09,,,,2025-10-06,2025-11-14,2025-11-27,released,
F1587,2025.38.9.6,"November 27, 2025",Brake Confirm,New Feature,2,203,E07,,,,2025-10-14,2025-11-14,2025-11-27,released,
F1588,2025.38.9.6,"November 27, 2025",Full Self-Driving (Supervised),New Feature,1,104,E02,,HW4,,2025-10-07,2025-11-18,2025-11-27,released,HW4
F1589,2025.38.9.6,"November 27, 2025",Tron Mode,New Feature,5,502,E10,,,,2025-10-08,2025-11-13,2025-11-27,released,
F1590,2025.38.9.6,"November 27, 2025",3D Buildings,New Feature,3,302,E04,,,,2025-10-13,2025-11-18,2025-11-27,released,
F1591,2025.38.9.6,"November 27, 2025",Satellite View,New Feature,4,403,E05,,,,2025-10-07,2025-11-13,2025-11-27,released,
F1592,2025.38.9.6,"November 27, 2025",Dashcam Viewer Updates,New Feature,7,703,E08,,,,2025-10-10,2025-11-15,2025-11-27,released,
F1593,2025.38.9.6,"November 27, 2025",Side Cameras Recording,New Feature,7,703,E08,,,,2025-10-07,2025-11-13,2025-11-27,released,
F1594,2025.38.9.6,"November 27, 2025",New Scroll Wheel Functions,New Feature,3,302,E09,,,,2025-10-07,2025-11-13,2025-11-27,released,
F1595,2025.38.9.6,"November 27, 2025",Grok (Beta),New Feature,6,601,E06,,HW4,,2025-10-05,2025-11-16,2025-11-27,released,HW4
F1596,2025.38.9.6,"November 27, 2025",Onboarding Guide,New Feature,3,302,E09,,,,2025-10-08,2025-11-19,2025-11-27,released,
F1597,2025.38.9.6,"November 27, 2025",Minor Updates,New Feature,3,302,E09,,,,2025-10-06,2025-11-19,2025-11-27,released,
F1598,2025.38.9.6,"November 27, 2025",Santa Mode,Undocumented Change,5,502,E10,,,,2025-10-07,2025-11-20,2025-11-27,released,
F1599,2025.38.9.6,"November 27, 2025",New FSD Guide,Undocumented Change,1,104,E01,,HW4,,2025-10-09,2025-11-13,2025-11-27,released,HW4
F1600,2025.38.9.6,"November 27, 2025",More Charging Information,Undocumented Change,4,402,E05,,,,2025-10-07,2025-11-15,2025-11-27,released,
F1601,2025.38.9.6,"November 27, 2025",Keep Accessory Power On App Control,Undocumented Change,3,302,E09,,,,2025-10-04,2025-11-16,2025-11-27,released,
F1602,2025.38.9.6,"November 27, 2025",Buy Parts,Undocumented Change,3,302,E09,,,,2025-10-16,2025-11-16,2025-11-27,released,
F1603,2025.38.9.6,"November 27, 2025",Charger Visualization,Undocumented Change,3,302,E04,,,,2025-10-16,2025-11-13,2025-11-27,released,
F1604,2025.38.9.6,"November 27, 2025",Service Mode Improvements,Undocumented Change,3,302,E09,,,,2025-10-07,2025-11-20,2025-11-27,released,
F1605,2025.44,"November 16, 2025",Dashcam Update,New Feature,7,703,E08,,,,2025-10-01,2025-11-02,2025-11-16,released,
F1606,2025.44,"November 16, 2025",Radio Traffic Announcements,New Feature,5,501,E10,,,,2025-09-27,2025-11-08,2025-11-16,released,
F1607,2025.44,"November 16, 2025",Minor Update,New Feature,3,302,E09,,,,2025-10-03,2025-11-05,2025-11-16,released,
F1608,2025.44,"November 16, 2025",Hebrew Language Added,Undocumented Change,6,601,E06,,,,2025-10-05,2025-11-08,2025-11-16,released,
F1609,2025.44,"November 16, 2025",Service Mode Improvements,Undocumented Change,3,302,E09,,,,2025-09-21,2025-11-07,2025-11-16,released,
F1610,2025.44.25.1,"December 8, 2025",Grok with Navigation Commands (Beta),New Feature,6,601,E06,,HW4,,2025-10-15,2025-11-29,2025-12-08,released,HW4
F1611,2025.44.25.1,"December 8, 2025",Tesla Photobooth,New Feature,5,502,E10,,HW4,,2025-10-20,2025-11-29,2025-12-08,released,HW4
F1612,2025.44.25.1,"December 8, 2025",Dog Mode Live Activity on iOS,New Feature,2,202,E03,,,,2025-10-22,2025-11-30,2025-12-08,released,
F1613,2025.44.25.1,"December 8, 2025",Dashcam Viewer Update,New Feature,7,703,E08,,,,2025-10-14,2025-11-24,2025-12-08,released,
F1614,2025.44.25.1,"December 8, 2025",Santa Mode Updates,New Feature,5,502,E10,,,,2025-10-24,2025-11-24,2025-12-08,released,
F1615,2025.44.25.1,"December 8, 2025",Light Show Update,New Feature,5,502,E10,,,,2025-10-24,2025-11-26,2025-12-08,released,
F1616,2025.44.25.1,"December 8, 2025",Paint Shop,New Feature,5,502,E10,,HW4,,2025-10-15,2025-11-30,2025-12-08,released,HW4
F1617,2025.44.25.1,"December 8, 2025",Navigation Improvements,New Feature,4,403,E05,,,,2025-10-20,2025-11-25,2025-12-08,released,
F1618,2025.44.25.1,"December 8, 2025",Automatic HOV Lanes Routing,New Feature,4,403,E05,,,,2025-10-20,2025-11-28,2025-12-08,released,
F1619,2025.44.25.1,"December 8, 2025",Supercharger Site Maps,New Feature,4,401,E05,,,,2025-10-20,2025-11-27,2025-12-08,released,
F1620,2025.44.25.1,"December 8, 2025",Phone Left On Wireless Charger,New Feature,3,302,E09,,,,2025-10-27,2025-11-27,2025-12-08,released,
F1621,2025.44.25.1,"December 8, 2025",Phone Left Behind,New Feature,3,302,E09,,,,2025-10-17,2025-11-26,2025-12-08,released,
F1622,2025.44.25.1,"December 8, 2025",Save Charge Limit by Location,New Feature,4,402,E05,,,,2025-10-26,2025-11-26,2025-12-08,released,
F1623,2025.44.25.1,"December 8, 2025",SpaceX Docking Simulator,New Feature,5,502,E10,,,,2025-10-22,2025-11-27,2025-12-08,released,
F1624,2025.44.25.1,"December 8, 2025",Minor Updates,New Feature,3,302,E09,,,,2025-10-23,2025-11-25,2025-12-08,released,
F1625,2025.44.25.1,"December 8, 2025",New Wheel Options,Undocumented Change,3,302,E09,,,,2025-10-16,2025-11-28,2025-12-08,released,
F1626,2025.44.25.1,"December 8, 2025",Express Lanes,Undocumented Change,4,403,E05,,,,2025-10-17,2025-11-29,2025-12-08,released,
F1627,2025.44.25.1,"December 8, 2025",Supercharger Live Maps Shows Exact Models,Undocumented Change,4,401,E05,,,,2025-10-17,2025-12-01,2025-12-08,released,
F1628,2025.44.25.1,"December 8, 2025",Dashcam Viewer Zoom Support,Undocumented Change,6,602,E06,,,,2025-10-21,2025-11-30,2025-12-08,released,
F1629,2025.44.25.1,"December 8, 2025",Camera Visibility Warning Improvement,Undocumented Change,7,703,E08,,,,2025-10-17,2025-11-24,2025-12-08,released,
F1630,2025.44.25.1,"December 8, 2025",V4 Supercharger Visualization,Undocumented Change,4,401,E05,,,,2025-10-16,2025-11-27,2025-12-08,released,
F1631,2025.44.25.1,"December 8, 2025",Wrap & License Plate Icons,Undocumented Change,3,303,E09,,,,2025-10-27,2025-12-01,2025-12-08,released,
F1632,2025.44.25.1,"December 8, 2025",Car Wash Mode Notification,Undocumented Change,3,302,E09,,,,2025-10-27,2025-11-28,2025-12-08,released,
F1633,2025.44.25.1,"December 8, 2025",Parking Brake,Undocumented Change,3,302,E09,,,,2025-10-16,2025-11-30,2025-12-08,released,
F1634,2025.44.25.1,"December 8, 2025",Car Wash Mode Redesign,Undocumented Change,3,302,E09,,,,2025-10-21,2025-11-29,2025-12-08,released,
F1635,2025.44.25.1,"December 8, 2025",Switch to Bluetooth,Undocumented Change,6,602,E06,,,,2025-10-23,2025-11-27,2025-12-08,released,
F1636,2025.44.25.1,"December 8, 2025",New Visualizations With Unreal Engine,Undocumented Change,3,302,E04,,HW4,,2025-10-17,2025-11-24,2025-12-08,released,HW4
F1637,2025.44.25.1,"December 8, 2025",Air Suspension Controls,Undocumented Change,7,702,E08,,,,2025-10-16,2025-11-26,2025-12-08,released,
F1638,2025.44.25.1,"December 8, 2025",Boomerang Fu Game Removed,Undocumented Change,5,502,E10,,,,2025-10-15,2025-11-30,2025-12-08,released,
F1639,2025.44.25.1,"December 8, 2025",Favorites On Map,Undocumented Change,4,403,E05,,,,2025-10-21,2025-11-25,2025-12-08,released,
F1640,2025.44.25.1,"December 8, 2025",View Dashcam Storage,Undocumented Change,7,703,E08,,,,2025-10-23,2025-11-27,2025-12-08,released,
F1641,2025.44.25.1,"December 8, 2025",Dashcam Filters,Undocumented Change,7,703,E08,,,,2025-10-26,2025-11-24,2025-12-08,released,
F1642,2025.44.25.1,"December 8, 2025",Hebrew Language Added,Undocumented Change,6,601,E06,,,,2025-10-25,2025-11-24,2025-12-08,released,
F1643,2025.44.25.1,"December 8, 2025",Service Mode Improvements,Undocumented Change,3,302,E09,,,,2025-10-19,2025-11-25,2025-12-08,released,
F1644,2025.44.25.5,"December 13, 2025",FSD (Supervised) v14.2.1.25,New Feature,1,104,E02,,HW4,,2025-10-18,2025-11-29,2025-12-13,released,HW4
F1645,2025.44.25.5,"December 13, 2025",Arrival Options,New Feature,4,402,E05,,HW4,,2025-11-01,2025-12-05,2025-12-13,released,HW4
F1646,2025.44.25.5,"December 13, 2025",Speed Profiles,New Feature,1,101,E01,,,,2025-10-20,2025-11-29,2025-12-13,released,
F1647,2025.44.25.5,"December 13, 2025",UI Improvements,New Feature,3,302,E09,,,,2025-10-30,2025-12-06,2025-12-13,released,
F1648,2025.44.25.5,"December 13, 2025",Brake Confirm,New Feature,2,203,E07,,,,2025-10-28,2025-12-04,2025-12-13,released,
F1649,2025.44.25.5,"December 13, 2025",Full Self-Driving (Supervised),New Feature,1,104,E02,,HW4,,2025-10-23,2025-12-06,2025-12-13,released,HW4
F1650,2025.44.25.5,"December 13, 2025",Grok with Navigation Commands (Beta),New Feature,6,601,E06,,HW4,,2025-10-25,2025-11-30,2025-12-13,released,HW4
F1651,2025.44.25.5,"December 13, 2025",Tesla Photobooth,New Feature,5,502,E10,,HW4,,2025-10-24,2025-12-03,2025-12-13,released,HW4
F1652,2025.44.25.5,"December 13, 2025",Dog Mode Live Activity on iOS,New Feature,2,202,E03,,,,2025-10-21,2025-11-29,2025-12-13,released,
F1653,2025.44.25.5,"December 13, 2025",Dashcam Viewer Update,New Feature,7,703,E08,,,,2025-10-27,2025-12-02,2025-12-13,released,
F1654,2025.44.25.5,"December 13, 2025",Santa Mode Updates,New Feature,5,502,E10,,,,2025-10-22,2025-12-05,2025-12-13,released,
F1655,2025.44.25.5,"December 13, 2025",Light Show Update,New Feature,5,502,E10,,,,2025-10-31,2025-11-29,2025-12-13,released,
F1656,2025.44.25.5,"December 13, 2025",Paint Shop,New Feature,5,502,E10,,HW4,,2025-10-30,2025-12-06,2025-12-13,released,HW4
F1657,2025.44.25.5,"December 13, 2025",Paint Shop Upgrade,New Feature,5,502,E10,,HW4,,2025-10-28,2025-11-30,2025-12-13,released,HW4
F1658,2025.44.25.5,"December 13, 2025",Navigation Improvements,New Feature,4,403,E05,,,,2025-10-25,2025-12-05,2025-12-13,released,
F1659,2025.44.25.5,"December 13, 2025",Automatic HOV Lanes Routing,New Feature,4,403,E05,,,,2025-10-21,2025-12-03,2025-12-13,released,
F1660,2025.44.25.5,"December 13, 2025",Supercharger Site Maps,New Feature,4,401,E05,,,,2025-10-29,2025-12-06,2025-12-13,released,
F1661,2025.44.25.5,"December 13, 2025",Phone Left On Wireless Charger,New Feature,3,302,E09,,,,2025-10-25,2025-11-30,2025-12-13,released,
F1662,2025.44.25.5,"December 13, 2025",Phone Left Behind,New Feature,3,302,E09,,,,2025-10-25,2025-11-29,2025-12-13,released,
F1663,2025.44.25.5,"December 13, 2025",Save Charge Limit by Location,New Feature,4,402,E05,,,,2025-10-27,2025-12-06,2025-12-13,released,
F1664,2025.44.25.5,"December 13, 2025",SpaceX Docking Simulator,New Feature,5,502,E10,,,,2025-10-26,2025-12-05,2025-12-13,released,
F1665,2025.44.25.5,"December 13, 2025",Minor Updates,New Feature,3,302,E09,,,,2025-10-22,2025-12-04,2025-12-13,released,
F1666,2025.44.25.5,"December 13, 2025",New Wheel Options,Undocumented Change,3,302,E09,,,,2025-10-18,2025-12-05,2025-12-13,released,
F1667,2025.44.25.5,"December 13, 2025",Express Lanes,Undocumented Change,4,403,E05,,,,2025-10-25,2025-12-06,2025-12-13,released,
F1668,2025.44.25.5,"December 13, 2025",Supercharger Live Maps Shows Exact Models,Undocumented Change,4,401,E05,,,,2025-10-29,2025-12-04,2025-12-13,released,
F1669,2025.44.25.5,"December 13, 2025",Dashcam Viewer Zoom Support,Undocumented Change,6,602,E06,,,,2025-10-22,2025-12-06,2025-12-13,released,
F1670,2025.44.25.5,"December 13, 2025",Camera Visibility Warning Improvement,Undocumented Change,7,703,E08,,,,2025-10-25,2025-12-04,2025-12-13,released,
F1671,2025.44.25.5,"December 13, 2025",V4 Supercharger Visualization,Undocumented Change,4,401,E05,,,,2025-10-19,2025-12-05,2025-12-13,released,
F1672,2025.44.25.5,"December 13, 2025",Wrap & License Plate Icons,Undocumented Change,3,303,E09,,,,2025-10-23,2025-12-03,2025-12-13,released,
F1673,2025.44.25.5,"December 13, 2025",Car Wash Mode Notification,Undocumented Change,3,302,E09,,,,2025-10-26,2025-12-01,2025-12-13,released,
F1674,2025.44.25.5,"December 13, 2025",Parking Brake,Undocumented Change,3,302,E09,,,,2025-10-31,2025-12-04,2025-12-13,released,
F1675,2025.44.25.5,"December 13, 2025",Car Wash Mode Redesign,Undocumented Change,3,302,E09,,,,2025-10-20,2025-12-06,2025-12-13,released,
F1676,2025.44.25.5,"December 13, 2025",Switch to Bluetooth,Undocumented Change,6,602,E06,,,,2025-10-27,2025-12-05,2025-12-13,released,
F1677,2025.44.25.5,"December 13, 2025",New Visualizations With Unreal Engine,Undocumented Change,3,302,E04,,HW4,,2025-10-30,2025-11-30,2025-12-13,released,HW4
F1678,2025.44.25.5,"December 13, 2025",Air Suspension Controls,Undocumented Change,7,702,E08,,,,2025-10-24,2025-12-04,2025-12-13,released,
F1679,2025.44.25.5,"December 13, 2025",Boomerang Fu Game Removed,Undocumented Change,5,502,E10,,,,2025-10-18,2025-12-06,2025-12-13,released,
F1680,2025.44.25.5,"December 13, 2025",Favorites On Map,Undocumented Change,4,403,E05,,,,2025-10-20,2025-11-30,2025-12-13,released,
F1681,2025.44.25.5,"December 13, 2025",View Dashcam Storage,Undocumented Change,7,703,E08,,,,2025-10-18,2025-11-29,2025-12-13,released,
F1682,2025.44.25.5,"December 13, 2025",Dashcam Filters,Undocumented Change,7,703,E08,,,,2025-11-01,2025-12-04,2025-12-13,released,
F1683,2025.44.25.5,"December 13, 2025",Hebrew Language Added,Undocumented Change,6,601,E06,,,,2025-10-26,2025-11-29,2025-12-13,released,
F1684,2025.44.25.5,"December 13, 2025",Service Mode Improvements,Undocumented Change,3,302,E09,,,,2025-10-30,2025-12-02,2025-12-13,released,
F1685,2025.8,"March 2, 2025",Standard Ride & Handling in Autopilot,New Feature,1,102,E01,,,,2025-01-13,2025-02-20,2025-03-02,released,
F1686,2025.8,"March 2, 2025",Steer-by-wire improvements,New Feature,1,102,E02,,,,2025-01-10,2025-02-21,2025-03-02,released,
F1687,2025.8,"March 2, 2025",Adjust Ride Height via Tesla App,New Feature,7,702,E08,,,,2025-01-09,2025-02-19,2025-03-02,released,
F1688,2025.8,"March 2, 2025",Minor Updates,New Feature,3,302,E09,,,,2025-01-19,2025-02-20,2025-03-02,released,
F1689,2025.8,"March 2, 2025",New Map Icons,Undocumented Change,4,403,E05,,,,2025-01-11,2025-02-22,2025-03-02,released,
F1690,2025.8,"March 2, 2025",Additional Tool Tips,Undocumented Change,3,302,E09,,,,2025-01-06,2025-02-20,2025-03-02,released,
F1691,2025.8,"March 2, 2025",Destination Charging,Undocumented Change,4,401,E05,,,,2025-01-15,2025-02-23,2025-03-02,released,
F1692,2025.8,"March 2, 2025",Navigation Improvements,Undocumented Change,4,403,E05,,,,2025-01-07,2025-02-21,2025-03-02,released,
F1693,2025.8,"March 2, 2025",Improved Rainbow Road,Undocumented Change,3,302,E09,,,,2025-01-17,2025-02-21,2025-03-02,released,
F1694,2025.8,"March 2, 2025",Service Mode Release Notes,Undocumented Change,3,302,E09,,,,2025-01-09,2025-02-18,2025-03-02,released,
F1695,2025.8,"March 2, 2025",Additional Transparency Effects,Undocumented Change,3,303,E09,,,,2025-01-13,2025-02-19,2025-03-02,released,
F1696,2025.8,"March 2, 2025",Card Transparency,Undocumented Change,3,303,E09,,,,2025-01-19,2025-02-22,2025-03-02,released,
F1697,2025.8,"March 2, 2025",Energy App,Undocumented Change,3,302,E04,,,,2025-01-17,2025-02-23,2025-03-02,released,
F1698,2025.8,"March 2, 2025",No Phone Key,Undocumented Change,6,602,E06,,,,2025-01-18,2025-02-20,2025-03-02,released,
F1699,2025.8,"March 2, 2025",Bluetooth Player,Undocumented Change,6,602,E06,,,,2025-01-13,2025-02-20,2025-03-02,released,
F1700,2025.8,"March 2, 2025",Trips & Odometer,Undocumented Change,3,302,E04,,,,2025-01-07,2025-02-22,2025-03-02,released,
F1701,2025.8,"March 2, 2025",Traffic Visualization,Undocumented Change,4,403,E05,,,,2025-01-18,2025-02-20,2025-03-02,released,
F1702,2025.8.100,"April 11, 2025",Minor Fixes,New Feature,3,302,E09,,,,2025-02-22,2025-04-01,2025-04-11,released,
F1703,2026.2,"January 22, 2026",Child Left Alone Detection,New Feature,2,202,E07,,,,2025-12-02,2026-01-08,2026-01-22,released,
